FR,offshore,430395,0.6456
FR,offshore,430396,0.6301
FR,offshore,430397,0.6443
FR,offshore,430398,0.6532
FR,offshore,430399,0.6582
FR,offshore,430400,0.679
FR,offshore,430401,0.6967
FR,offshore,430402,0.6248
FR,offshore,430403,0.5858
FR,offshore,430404,0.728
FR,offshore,430405,0.7215
FR,offshore,430406,0.685
FR,offshore,430407,0.7081
FR,offshore,430408,0.7126
FR,offshore,430409,0.7807
FR,offshore,430410,0.8309
FR,offshore,430411,0.8338
FR,offshore,430412,0.8563
FR,offshore,430413,0.8904
FR,offshore,430414,0.9117
FR,offshore,430415,0.8904
FR,offshore,430416,0.8444
FR,offshore,430417,0.7333
FR,offshore,430418,0.716
FR,offshore,430419,0.7714
FR,offshore,430420,0.7447
FR,offshore,430421,0.7258
FR,offshore,430422,0.538
FR,offshore,430423,0.407
FR,offshore,430424,0.4041
FR,offshore,430425,0.4114
FR,offshore,430426,0.7396
FR,offshore,430427,0.8388
FR,offshore,430428,0.8692
FR,offshore,430429,0.8805
FR,offshore,430430,0.8674
FR,offshore,430431,0.8272
FR,offshore,430432,0.7966
FR,offshore,430433,0.7182
FR,offshore,430434,0.7025
FR,offshore,430435,0.7025
FR,offshore,430436,0.7193
FR,offshore,430437,0.7427
FR,offshore,430438,0.7437
FR,offshore,430439,0.8009
FR,offshore,430440,0.8219
FR,offshore,430441,0.8632
FR,offshore,430442,0.8662
FR,offshore,430443,0.8484
FR,offshore,430444,0.814
FR,offshore,430445,0.8287
FR,offshore,430446,0.8444
FR,offshore,430447,0.8619
FR,offshore,430448,0.8692
FR,offshore,430449,0.8837
FR,offshore,430450,0.9675
FR,offshore,430451,0.9882
FR,offshore,430452,0.9908
FR,offshore,430453,0.9909
FR,offshore,430454,0.9909
FR,offshore,430455,0.9909
FR,offshore,430456,0.9906
FR,offshore,430457,0.986
FR,offshore,430458,0.9796
FR,offshore,430459,0.9863
FR,offshore,430460,0.9889
FR,offshore,430461,0.9772
FR,offshore,430462,0.9697
FR,offshore,430463,0.9749
